title,link,source,snippet,date,absolute_date
Brazil's Suzano buys forestry assets for $376 million,https://www.reuters.com/markets/deals/brazils-suzano-buys-forestry-assets-376-mln-2023-12-24/,Reuters,Brazilian pulp and paper company Suzano has acquired certain forestry assets from two special-purpose firms managed by BTG Pactual Timberland Investment...,"Dec 24, 2023",2023-12-24
Copec to sell forestry units to Brazil's Klabin in billion dollar deal,https://www.reuters.com/markets/deals/copec-sell-forestry-units-brazils-klabin-billion-dollar-deal-2023-12-21/,Reuters,Chilean industrial conglomerate Empresas Copec announced on Wednesday that it has agreed to sell some of its forestry businesses to Brazilian pulp and paper...,"Dec 21, 2023",2023-12-21
"Fitch affirms Brazil's rating, calls Lula's government pragmatic",https://www.reuters.com/markets/fitch-affirms-brazils-rating-bb-with-outlook-stable-2023-12-15/,Reuters,"Fitch Ratings affirmed on Friday Brazil's long-term foreign-currency issuer rating at ""BB"" with a stable outlook, saying the first year of President Luiz...","Dec 15, 2023",2023-12-15
"Brazil lower house approves tax on betting sites, carbon market regulation",https://www.reuters.com/sustainability/brazil-lower-house-approves-tax-betting-sites-carbon-market-regulation-2023-12-22/,Reuters,"SAO PAULO, Dec 22 (Reuters) - Brazil's lower house passed on Friday bills to tax online betting and establish a carbon market in the country, both part of a...","Dec 22, 2023",2023-12-22
Brazil's record trade surplus tough to sustain after import slump,https://www.reuters.com/world/americas/brazils-record-trade-surplus-tough-sustain-after-import-slump-2024-01-02/,Reuters,"Brazil's record 2023 trade surplus may be tough to repeat this year, private economists and government officials agree, as falling interest rates are...","Jan 2, 2024",2024-01-02
Brazil's first lady to sue Musk's X over hacked account,https://www.reuters.com/technology/cybersecurity/brazil-first-lady-sue-musks-x-over-hacked-account-2023-12-19/,Reuters,"SAO PAULO, Dec 19 (Reuters) - Brazilian first lady Rosangela 'Janja' Lula da Silva said on Tuesday she will sue Elon Musk-owned social media platform X,...","Dec 19, 2023",2023-12-19
Brazil airlines shares rise on relief amid Lula push for lower ticket prices,https://www.reuters.com/business/aerospace-defense/brazil-airlines-shares-rise-relief-amid-lula-push-lower-ticket-prices-2023-12-19/,Reuters,"SAO PAULO, Dec 19 (Reuters) - Shares of Brazilian airlines rose on Tuesday on investor relief that a government deal to lower ticket prices was not as...","Dec 19, 2023",2023-12-19
Petrobras says Carmo Energy fails to make payment for oil assets,https://www.reuters.com/markets/deals/petrobras-says-carmo-energy-fails-make-payment-oil-assets-2023-12-26/,Reuters,Brazil's Petrobras said on Tuesday that Carmo Energy has not fulfilled contractual obligations related to its purchase of the onshore Polo Carmopolis area...,"Dec 26, 2023",2023-12-26
S&P upgrades Brazil to 'BB' following major tax reform,https://www.reuters.com/world/americas/sp-upgrades-brazil-bb-following-tax-reforms-2023-12-19/,Reuters,"BRASILIA, Dec 19 (Reuters) - S&P Global Ratings upgraded Brazil's long-term ratings to ""BB"" from ""BB-"" on Tuesday following the approval of a landmark tax...","Dec 19, 2023",2023-12-19
Brazil mediator to address 'deadlock' over Eletrobras voting power,https://www.reuters.com/world/americas/brazil-mediator-address-deadlock-over-eletrobras-voting-power-2023-12-20/,Reuters,"SAO PAULO, Dec 19 (Reuters) - A judge on Brazil's Supreme Court formally asked the state mediator on Tuesday to review a request to grant the government...","Dec 20, 2023",2023-12-20
Brazil Senate passes changes on corporate tax rules to boost revenue,https://www.reuters.com/world/americas/brazil-senate-passes-corporate-tax-discount-reform-up-revenue-2023-12-20/,Reuters,"BRASILIA, Dec 20 (Reuters) - Brazil's Senate approved on Wednesday a bill to increase tax revenue by preventing companies from using corporate tax breaks...","Dec 20, 2023",2023-12-20
"Brazil to join OPEC+ but won't cap oil output, Petrobras CEO says",https://www.reuters.com/markets/commodities/brazil-join-opec-wont-cap-oil-output-petrobras-ceo-says-2023-12-01/,Reuters,"RIO DE JANEIRO, Dec 1 (Reuters) - Brazil is expected to join the OPEC+ group of oil-producing countries in January but would not take part in the group's...","Dec 1, 2023",2023-12-01
Brazil increases northern border military presence amid Venezuela-Guyana spat -ministry,https://www.reuters.com/world/americas/brazil-increases-northern-border-military-presence-amid-venezuela-guyana-spat-2023-11-29/,Reuters,"BRASILIA, Nov 29 (Reuters) - Brazil ""has intensified defensive actions"" along its northern border as it monitors a territorial dispute between its neighbors...","Nov 29, 2023",2023-11-29
Lula says Brazil's participation in OPEC+ is to stop oil producers using fossil fuels,https://www.reuters.com/world/americas/lula-says-brazils-participation-opec-is-stop-oil-producers-using-fossil-fuels-2023-12-02/,Reuters,"SAO PAULO, Dec 2 (Reuters) - Brazilian President Luiz Inacio Lula da Silva said on Saturday that Brazil's participation in the OPEC+ group of oil-producing...","Dec 2, 2023",2023-12-02
Brazil retailer Americanas signs deal with creditors,https://www.reuters.com/world/americas/brazil-retailer-americanas-signs-deal-with-creditors-2023-11-27/,Reuters,"Embattled Brazilian retailer Americanas said on Monday it had signed a plan support agreement (PSA) with creditors holding more than 35% of its debt, in a...","Nov 27, 2023",2023-11-27
"Brazil set to join OPEC+ from January, delegate says",https://www.reuters.com/markets/commodities/brazil-set-join-opec-january-delegate-says-2023-11-30/,Reuters,"Brazil is set to join the OPEC+ group of oil-producing countries which includes Saudi Arabia and Russia from January, an OPEC+ delegate told Reuters on...","Nov 30, 2023",2023-11-30
"Brazil urging Venezuela to avoid force or threats against Guyana, says Lula aide",https://www.reuters.com/world/americas/brazil-sees-no-risk-armed-conflict-between-guyana-venezuela-minister-2023-12-06/,Reuters,"BRASILIA, Dec 6 (Reuters) - Brazil rejects any use of force by Venezuela to occupy the Esequibo territory in Guyana and will urge the Caracas government not...","Dec 6, 2023",2023-12-06
Brazil's Petrobras to invest $102 billion in next five years,https://www.reuters.com/markets/commodities/brazils-petrobras-invest-102-billion-next-five-years-2023-11-23/,Reuters,"RIO DE JANEIRO, Nov 23 (Reuters) - Brazil's Petrobras will invest around $102 billion within the 2024-2028 period, the firm's new strategic plan showed on...","Nov 23, 2023",2023-11-23
Brazil's Petrobras plans to 'revitalize' company with $102 bln investment,https://www.reuters.com/markets/commodities/brazils-petrobras-plans-revitalize-company-with-102-bln-investment-2023-11-24/,Reuters,"Brazil's state-run oil company Petrobras laid out its 2024-2028 strategic plan on Friday, seeking to ""revitalize"" the firm and start the process of energy...","Nov 24, 2023",2023-11-24
Nestle to invest $1.2 bln in Brazil by 2025,https://www.reuters.com/business/nestle-invest-12-bln-brazil-by-2025-2023-11-29/,Reuters,Nestle said on Wednesday it will invest about 6 billion reais ($1.23 billion) in Brazil by the end of 2025 as it aims to grow its business and expand...,"Nov 29, 2023",2023-11-29
Brazil signs on to global climate deal to triple renewable energy,https://www.reuters.com/business/energy/brazil-signs-global-climate-deal-triple-renewable-energy-2023-11-24/,Reuters,"Brazil has signed onto an agreement to triple renewable energy globally by 2030 and shift away from using coal, the country's Foreign Ministry said on...","Nov 24, 2023",2023-11-24
Deforestation in Brazil's Cerrado rises 3% in 2022/23,https://www.reuters.com/world/americas/deforestation-brazils-cerrado-rises-3-202223-2023-11-28/,Reuters,"Deforestation in Brazil's Cerrado, the world's most species-rich savanna, rose 3% from August 2022 to July 2023 to 11022 square kilometers (4255.6 square...","Nov 28, 2023",2023-11-28
"Brazil biodiesel outlier Binatural set to grow on bright industry outlook, says CEO",https://www.reuters.com/markets/commodities/brazil-biodiesel-outlier-binatural-set-grow-bright-industry-outlook-says-ceo-2023-12-13/,Reuters,"SAO PAULO, Dec 13 (Reuters) - Brazilian privately owned biodiesel producer Binatural aims to boost output by 20% annually until reaching 650 million liters...","Dec 13, 2023",2023-12-13
"Brazil to resume import taxes on solar panels, wind turbines",https://www.reuters.com/business/energy/brazil-resume-import-taxes-solar-panels-wind-turbines-2023-12-12/,Reuters,"SAO PAULO, Dec 12 (Reuters) - The Brazilian government approved on Tuesday measures to raise import taxes on photovoltaic modules and wind turbines,...","Dec 12, 2023",2023-12-12
Brazil to resume electricity imports from Venezuela after four years,https://www.reuters.com/business/energy/brazil-resume-electricity-imports-venezuela-after-four-years-2023-12-11/,Reuters,"The Brazilian government late last month authorized Ambar, an energy trading company controlled by the J&F group, to import electricity generated by the...","Dec 11, 2023",2023-12-11
COP28: Norway gives $50 mln to Brazil Amazon fund as deforestation falls,https://www.reuters.com/business/environment/cop28-norway-gives-50-mln-brazil-amazon-fund-deforestation-falls-2023-12-11/,Reuters,"DUBAI, Dec 11 (Reuters) - Norway said it would donate an additional $50 million to Brazil's Amazon Fund to promote conservation of its rainforest region,...","Dec 11, 2023",2023-12-11
Lula in Berlin for first Brazil-Germany talks in eight years,https://www.reuters.com/world/lula-berlin-first-brazil-germany-talks-eight-years-2023-12-03/,Reuters,"BERLIN, Dec 3 (Reuters) - Brazilian President Luiz Inacio Lula da Silva landed in Berlin on Sunday for the first Brazilian-German government consultations...","Dec 3, 2023",2023-12-03
"E-commerce startup Zubale targets Brazil, Mexico expansion with $25 mln boost",https://www.reuters.com/technology/e-commerce-startup-zubale-targets-brazil-mexico-expansion-with-25-mln-boost-2023-11-30/,Reuters,"MEXICO CITY, Nov 30 (Reuters) - E-commerce startup Zubale is setting its sights on expanding throughout Brazil and Mexico with a fresh $25 million capital...","Nov 30, 2023",2023-11-30
Impact of Amazon's climate-driven drought may last until 2026,https://www.reuters.com/business/environment/impact-amazons-climate-driven-drought-may-last-until-2026-2023-12-02/,Reuters,"MANAUS, Brazil, Dec 2 (Reuters) - The Amazon rainforest's record-breaking drought hit home for Raimundo Leite de Souza one October morning, he said,...","Dec 2, 2023",2023-12-02
"Bird flu kills over 900 seals, sea lions in south Brazil",https://www.reuters.com/world/americas/bird-flu-kills-over-900-seals-sea-lions-south-brazil-2023-12-11/,Reuters,"SAO JOSE DO NORTE, Brazil, Dec 11 (Reuters) - Nearly 1,000 seals and sea lions in southern Brazil have died from bird flu outbreaks, say authorities,...","Dec 11, 2023",2023-12-11
Brazilian lender Itau launches crypto trading,https://www.reuters.com/technology/brazilian-lender-itau-launches-crypto-trading-2023-12-04/,Reuters,"Brazilian bank Itau Unibanco on Monday launched a cryptocurrency trading service for clients of its investment platform, making the nation's largest lender...","Dec 4, 2023",2023-12-04
"Brazil not expected to cap oil output as part of OPEC+, sources say",https://www.reuters.com/markets/commodities/brazil-confirms-opec-invite-minister-says-eager-join-2023-11-30/,Reuters,"BRASILIA/RIO DE JANEIRO, Nov 30 (Reuters) - Brazil hopes to join the OPEC+ group of oil-producing countries in January after a full technical analysis,...","Nov 30, 2023",2023-11-30
Brazil launches $204 million drive to restore Amazon rainforest,https://www.reuters.com/business/environment/brazil-launches-204-million-drive-restore-amazon-rainforest-2023-12-02/,Reuters,"SAO PAULO, Dec 1 (Reuters) - Brazil's national development bank (BNDES) on Saturday launched an effort to restore degraded or destroyed woodland amounting...","Dec 2, 2023",2023-12-02
"Brazilian Hezbollah suspect cased out synagogues in Brasilia, documents show",https://www.reuters.com/world/americas/brazilian-hezbollah-suspect-cased-out-synagogues-brasilia-documents-show-2023-12-06/,Reuters,"BRASILIA, Dec 6 (Reuters) - A Brazilian man arrested on suspicion of ties to Hezbollah had taken videos and photos of two synagogues and a Jewish cemetery...","Dec 6, 2023",2023-12-06
"To feed its own people, Brazil embarks on long road to turn its back on intensive agriculture",https://www.reuters.com/sustainability/feed-its-own-people-brazil-embarks-long-road-turn-its-back-intensive-agriculture-2023-12-07/,Reuters,"Summary. Brazil a signatory to COP28 Declaration on Sustainable Agriculture, Resilient Food Systems and Climate Action; Intensive agriculture a barrier with...","Dec 6, 2023",2023-12-06
Brazil to propose new social agenda for the G20 -minister,https://www.reuters.com/sustainability/society-equity/brazil-propose-new-social-agenda-g20-minister-2023-11-27/,Reuters,"BRASILIA, Nov 27 (Reuters) - Brazil will propose adding a civil society wing to the G20 group of the world's largest economies when it takes over as...","Nov 27, 2023",2023-11-27
